id,descripción_corta,SKU,name,inventario,description,precio_normal,etiquetas,categorias,images,image/url,images/0/url,images/1/url,images/2/url,images/3/url,images/4/url,images/5/url,images/6/url,image,images/7/url,images/8/url,images/9/url,images/10/url,images/11/url,images/12/url,images/13/url,images/14/url,images/15/url,images/16/url,images/17/url,images/18/url,images/19/url,images/20/url
10035588,"- **230°C/450°F Temperatura máxima de salón**

- **5 ajustes de temperatura digital: 150°C, 170°C, 190°C, 210°C, 230°C (110V)**

- **9 ajustes de temperatura digital: 150°C, 160°C, 170°C, 180°C, 190°C, 210°C, 220°C, 230°C (220V)**

- **Calentamiento rápido**

- **Placas de 25mm x 100mm**

- **Apagado automático**

- **Cierre de seguridad**

- **(220V)**",CO-10035588,Plancha Remington Aguacate Shine therapy S12A,23,Si deseas un cabello reluciente con un 86 % más de brillo\* elige la **plancha de cabello Shine Therapy** de Remington. Las placas con revestimiento de cerámica avanzada contienen aceite de aguacate y macadamia que al calentarse liberan microacondicionadores que realzan el brillo de tu cabello .,149999.5,Maju,Tecnobelleza,"https://elenas-media.s3.amazonaws.com/10035588/SHINE.jpg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10035588/SHINE.jpg,,,,,,,,,,,,,,,,,,,,,,
10014101,"Tiempo de calentamiento: 30 segundos Temperatura regulable: a 180 °C Tipo de indicador: Interruptor ON-OFF, Piloto Indicaciones: Encendido/Apagado Revestimiento: Cerámica Avanzada Seguridad: Punta fría de protección Equipamiento: Guías en espiral para facilitar el rizado Diámetro de la tenacilla: 20 mm",CO-10014101,Rizador de cabello Nova AZUL,33,"Nuevo rizador que te permite transformar tu cabello como un profesional, con la ayuda de su guía espiral innovadora, obtendrá rizos sin esfuerzo y tendrás tu cabello bien en todo momento.  Simplemente tome una moderada sección de cabello y segura bajo el clip. Envuelva la longitud del pelo alrededor de la guía espiral especialmente diseñado, mantenga durante 10 segundos y luego soltar, lo que podría ser fácil!!",51999.43,Maju,Cuidado del cabello,"https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10003.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10004.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x1000.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10002.jpg,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10003.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10004.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x1000.jpg,https://elenas-media.s3.amazonaws.com/10014101/RISADOR1000x10002.jpg,,,,,,,,,,,,,,,,,,,
10066948,"• 1 Maquina Canina
• 4 Láminas de Corte
• 1 Peine Peluquería
• 1 Aceite
• 1 Manual Instrucciones",CO-10066948,Maquina Peluquera Canina Gm Original Perros Accesorios 6063,19,"Este juego de 9 piezas incluye todo lo que necesita para acicalar y mantener arreglada a tu mascota. La cortadora está diseñada especialmente para usar en animales.
Cuenta con cuchillas de acero de alto carbono que permanecen afiladas por más tiempo, y permiten un corte adecuado, cuenta sistema de agarre de pelo para proteger a tu mascota de tirones y cortes, por lo cual es la mejor opción para cortar su pelo.",69899.41,www.ventasbogota.com,Ejercicio y fitness,"https://elenas-media.s3.amazonaws.com/10066948/193.jpg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10066948/193.jpg,,,,,,,,,,,,,,,,,,,,,,
10031259,"​

Caracteristicas

\*Potencia 5000 w / 110 v \*Diseño Ergonómico \*2 Velocidades \*3 Temperaturas \*Boquill",CO-10031259,Secador De Pelo Nova Caliente Frió 5000w Cabello Profesional,63,"Secador Professional Nova high power 5000w 3 temperaturas 2 velocidades, previene terquedad y pérdida de humedad en tu cabello, gracias a la tecnología de función Ionica.",42899.5,creaciones Luci,Cuidado del cabello,"https://elenas-media.s3.amazonaws.com/10031259/Diseñosintítulo(5).jpg,https://elenas-media.s3.amazonaws.com/10031259/Diseñosintítulo(6).jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10031259/Diseñosintítulo(5).jpg,https://elenas-media.s3.amazonaws.com/10031259/Diseñosintítulo(6).jpg,,,,,,,,,,,,,,,,,,,,,
10071461,"Tiempo de calentamiento: 30 segundos Temperatura regulable: a 180 °C Tipo de indicador: Interruptor ON-OFF, Piloto Indicaciones: Encendido/Apagado Revestimiento: Cerámica Avanzada Seguridad: Punta fría de protección Equipamiento: Guías en espiral para facilitar el rizado Diámetro de la tenacilla: 20 mm",CO-10071461,Rizador de cabello Nova AZUL ROSA,33,"Nuevo rizador que te permite transformar tu cabello como un profesional, con la ayuda de su guía espiral innovadora, obtendrá rizos sin esfuerzo y tendrás tu cabello bien en todo momento.  Simplemente tome una moderada sección de cabello y segura bajo el clip. Envuelva la longitud del pelo alrededor de la guía espiral especialmente diseñado, mantenga durante 10 segundos y luego soltar, lo que podría ser fácil!!",51999.43,Maju,Cuidado del cabello,"https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x1000.jpg,https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x10003.jpg,https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x10004.jpg,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x1000.jpg,https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x10003.jpg,https://elenas-media.s3.amazonaws.com/10071461/RISADOR1000x10004.jpg,,,,,,,,,,,,,,,,,,,,
10032965,"- Material: Imán, aleación
- Voltaje: DC1.5V (una batería AA, no incluida)
- Salida: 3.7V; 300mA / -50mA,
- Extensión máxima de salida: 500ohm
- Dimensión: 200 \* 30 mm / 7.87 ""x 1.18"" (Aprox.)

El paquete incluye:

1 × Meridian Energy Pen, 5 × Cabezal de masaje meridiano

1 × Batería AA (no incluida), 1 × Manual de instrucciones

1 × Caja de embalaje",CO-10032965,Masajeador Pluma Eléctrica Acupuntura 4 Cabezales Mas 2 Gel,996,"Lápiz electrónico, cuatro (4) cabezales, de acupuntura, meridianos eléctricos, pluma de masaje, bolígrafo para meridianos de energía, herramienta para aliviar el dolor, cuidado de la salud.

Su función es cuidado y mejora de la salud: los puntos de acupuntura tendrán una sensación de estimulación y vibración en la epidermis, y se sentirán aún más intensos al experimentar puntos de acupuntura.

Inmediatamente después de su uso, se siente relajado y cómodo. Este es el estímulo electrofisiológico producido por las correspondientes células viscerales del cuerpo humano.

Se realiza directamente a través de la rejilla del eje bioeléctrico. Utiliza la organización del cuerpo, regula fundamentalmente la absorción, conducción, equilibrio, metabolismo, inmunidad y otras funciones del cuerpo para lograr el propósito del cuidado de la salud.

 CARACTERÍSTICAS Funciona con una una (1) pila AA (no incluidas), viene con 9 ajustes. Presione el interruptor para controlar el nivel que desee. Seguro y eficaz, sin efectos secundarios, apto para uso familiar, Mini potable para viajes.

El paquete incluye : 1 x lápiz Meridian Energy 1 x cabezal tipo bola 1 x cabezal tipo domo 1 x cabezal tipo plano 1 x cabezal tipo rodillo 1 x manual de usuario en inglés 2 x mini recipientes con gel conductor.",51500,Cc distribuciones,Tecnobelleza,"https://elenas-media.s3.amazonaws.com/10032965/aasfasf.jpg,https://elenas-media.s3.amazonaws.com/10032965/dgdgd.jpg,https://elenas-media.s3.amazonaws.com/10032965/dvsdvd.jpg,https://elenas-media.s3.amazonaws.com/10032965/egrergerg.jpg,https://elenas-media.s3.amazonaws.com/10032965/yyjyj.jpg,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10032965/aasfasf.jpg,https://elenas-media.s3.amazonaws.com/10032965/dgdgd.jpg,https://elenas-media.s3.amazonaws.com/10032965/dvsdvd.jpg,https://elenas-media.s3.amazonaws.com/10032965/egrergerg.jpg,https://elenas-media.s3.amazonaws.com/10032965/yyjyj.jpg,,,,,,,,,,,,,,,,,,
10063277,Acabado de Lujo. Cerdas rígidas para efecto más rápido de Alisado. Mango Ergonómico.,CO-10063277,CEPILLO ALISADOR  ELECTRICO EN CERAMICA,31,"Más fácil de usar que un plancha para el cabello común .
Acorta el tiempo de alisado. Incrementa el brillo natural del cabello .
Sella la cutícula del cabello, reduce el frizz y mejora la manejabilidad del cabello .
Protege de las quemaduras.
Calienta hasta 230 grados .
Calienta en 60 segundos.
Cable giratorio 360 grados, no se enreda.
Apagado automático después de 60 minutos .
Pantalla LED.
Interruptor de encendido.
Temperatura regulable para todo tipo de cabello desde 125°F hasta 450°F (230°C) .",64989.47,Maju,Cuidado del cabello,"https://elenas-media.s3.amazonaws.com/10063277/pulverizador.png,https://elenas-media.s3.amazonaws.com/10063277/sepillo2.jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10063277/pulverizador.png,https://elenas-media.s3.amazonaws.com/10063277/sepillo2.jpg,,,,,,,,,,,,,,,,,,,,,
10026006,.,CO-10026006,CEPILLO ALISADOR,31,"!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--Más fácil de usar que un plancha para el cabello común .
Acorta el tiempo de alisado. Incrementa el brillo natural del cabello .
Sella la cutícula del cabello, reduce el frizz y mejora la manejabilidad del cabello .
Protege de las quemaduras.
Calienta hasta 230 grados .
Calienta en 60 segundos.
Cable giratorio 360 grados, no se enreda.
Apagado automático después de 60 minutos .
Pantalla LED.
Interruptor de encendido.
Temperatura regulable para todo tipo de cabello desde 125°F hasta 450°F (230°C) .
Acabado de Lujo.
Cerdas rígidas para efecto más rápido de Alisado.
Mango Ergonómico.",64989.47,Maju,Tecnobelleza,"https://elenas-media.s3.amazonaws.com/10026006/pulverizador.png,https://elenas-media.s3.amazonaws.com/10026006/sepillo2.jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10026006/pulverizador.png,https://elenas-media.s3.amazonaws.com/10026006/sepillo2.jpg,,,,,,,,,,,,,,,,,,,,,
10056446,"Tipo: Humidificador difusor ultrasonido Material: ABS + PP Cantidad: 1pcs Color: según disponibilidad de bodega Modo: Presione el botón de encendido para funcionamiento continuo LED colores Capacidad del humidificador: 130 ml Área adaptable: 10-20 metros cuadrados Tipo de enchufe: USB Voltaje: DC 5V Frecuencia: 50 /

Contenido:

-esencia gratis

-2filtros

-Un resorte

- Un manual de uso

**Dimensiones de la caja**

Alto: 17cm

Ancho: 12cm

Peso: 230g",CO-10056446,Humidificador Difusor Aromaterapia  o8 Luces Ultrasó + Esencia,18,"Haga que su hogar huela de maravilla. Prevenga la piel seca y agrietada en los meses secos de invierno. Humera el aire, respire más fácilmente y alivie la tos y la congestión nasal debido a resfriados, alergias y gripe. Reduce los olores en tu casa de cigarrillos, cocina y mascotas. Disponible para el hogar, yoga, oficina, spa, dormitorio, habitación de bebé. Idea de regalo perfecta para familiares y amigos que aman la aromaterapia o pueden beneficiarse de la curación con aromaterapia.

 
 

Puedes elegir entre los siguientes colores: Madera Claro o Madera Oscuro

**Indícanos el color de preferencia en los comentarios, sin embargo, en caso de no tener disponibilidad en el inventario se enviará de color aleatorio y no será causal de devolución**",28500,Tienda Yosep,Decoración,"https://elenas-media.s3.amazonaws.com/10056446/FloreroOscuro130.jpg,https://elenas-media.s3.amazonaws.com/10056446/FloreroOscuro130...jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10056446/FloreroOscuro130.jpg,https://elenas-media.s3.amazonaws.com/10056446/FloreroOscuro130...jpg,,,,,,,,,,,,,,,,,,,,,
10059931,"Medidas 82 x 37 x51 cm Peso 6 kilos Puede transportar máximo 30 kilos

Edad mínima recomendada: **1 meses**

Edad máxima recomendada: **4 meses**",CO-10059931,Moto Eléctrica Niño Y Niña De 1 A 4 Años Con Rines Luminosos - Azul,18,"Moto eléctrica recargable recomendada para usar niños desde 1 año hasta máximo 4 o tal vez 5 años dependiendo de su estatura
Con bateria recargable
Cargador incluido
Tiene luces en la farola delantera y en el stop trasero
Luces de lujo en el carenaje y en los rines que se activan con el movimiento
Baul de juguetes
Pedal acelerador
Música incluida, pitó y sirena de policía
Reposapies cómodo
Diseño moderno
Colores brillantes de calidad",270000,disprocosta,Para Niños y niñas,"https://elenas-media.s3.amazonaws.com/10059931/20210220_173323-removebg(1)-min.png,https://elenas-media.s3.amazonaws.com/10059931/20210220_163917-removebg-min.png,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10059931/20210220_173323-removebg(1)-min.png,https://elenas-media.s3.amazonaws.com/10059931/20210220_163917-removebg-min.png,,,,,,,,,,,,,,,,,,,,,
10043696,"Mini máquina de coser mide aproximadamente 23x19x21

**CARACTERISTICAS**

-Modelo: JYSM-202A

-Los colores de la perilla pueden variar.

-La bobina se puede alinear a mano empujándola ligeramente y girándola si es necesario

-Ideal para viajes

-Portátil

-Ideal para cualquier tipo de prenda

-Compacta

-Novedosa

-Guárdala donde quieras

-Fácil de usar

-Trae un pequeño bombillo para iluminar.

**CONTENIDO DEL PAQUETE**

-4 bobinas de metal

-1 adaptador eléctrico

-1 aguja

1 adaptador eléctrico

​",CO-10043696,Maquina De Coser Portátil Mini Sewing Machine 4in1 Eléctrica,16,"Mini maquina de coser de 2 velocidades, perfecto control de puntada, switch de mano o pedal de pie, de fácil costura, adelanta tela automáticamente, incluye 4 bobinas y un pedal de pie, compacta.


Mini máquina de coser de 2 velocidades ofrece doble hilo y un perfecto control de puntadas, Para cualquier costura de telas livianos; Interruptor de mano o pedal para iniciar La bobina superior permite un fácil enhebrado; Rebobinado automático de hilo",49742,Cardoonline,Electrodomesticos hogar,"https://elenas-media.s3.amazonaws.com/10043696/MINIMAQUINADECOSERACCESORIOS.jpg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10043696/MINIMAQUINADECOSERACCESORIOS.jpg,,,,,,,,,,,,,,,,,,,,,,
10068766,"**MATERIAL**: Hilo licrado.

**CUIDADO:**

Lavar en ciclo delicado, lávese por separado, no usar blanqueador.

No dejar en remojo, no secar en maquina, no frotar con superficies ásperas. 

**\*\*\*IMPORTANTE:\*\*\***

\*Al confirmar tu pedido indícanos el diseño del buzo que deseas, con el número de la imagen.

\*Si no hay confirmación del diseño de tu buzo, tu pedido será cancelado.",CO-10068766,Buzos para Hombre en Hilo Licrado - Nueva Colección!! Escoge tu diseño.,97,"**BUZOS PARA HOMBRE EN HILO LICRADO**

Hermoso buzo para hombre elaborado en hilo licrado, figura Slim para lucir en todas las ocasiones, Talla Única que sirve para S, M y L.

​

**TALLAS DISPONIBLES:** Única.

​

**DISEÑOS DISPONIBLES:**

\* Imagen 1: Gris Pamil.

\* Imagen 2: Gris Perlado.

\* Imagen 3: Gris Negro Sport.

​

**IMPORTANTE:**

\*Al confirmar tu pedido indícanos el diseño del buzo que deseas, con el número de la imagen.

\*Si no hay confirmación del diseño de tu buzo, tu pedido será cancelado.",54454.4,Bmrg,Ropa y calzado para hombre,"https://elenas-media.s3.amazonaws.com/10068766/GrisPamil.jpeg,https://elenas-media.s3.amazonaws.com/10068766/GrisPerlado.jpeg,https://elenas-media.s3.amazonaws.com/10068766/GrisNegroOfgsport.jpeg,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10068766/GrisPamil.jpeg,https://elenas-media.s3.amazonaws.com/10068766/GrisPerlado.jpeg,https://elenas-media.s3.amazonaws.com/10068766/GrisNegroOfgsport.jpeg,,,,,,,,,,,,,,,,,,,,
11088,"El producto es de armado y manejo delicado por lo que se recomienda armarlo con cuidado y no colocar mas de 20 zapatos a la vez, si no se manipula adecuadamente el material puede romperse con facilidad, no respondemos por producto dañado por mala manipulación, mal armado o colocar exceso de peso, favor leer con detalle las instrucciones de armado antes de armar.... solo se responde por defectos de fabricacion. **Ficha técnica** o Excelente organizador para tus zapatos. o Práctico organizador multiusos. o Gran capacidad con 10 niveles. o Fácil de armar. o Ligero para poder cambiarlo de lugar fácilmente. o Diez niveles con capacidad para 20 pares de zapatos. o Ideal para espacios pequeños. o Diseño ergonómico y vanguardista. o Muy versátil. o Sirve para todo tipo de calzado. ﻿El ensamble debe hacerse de abajo hacia arriba, teniendo precaución de no romper piezas, productos rotos o tubos doblados pierden derecho a garantía. El producto es de armado y manipulación delicada, el exceso de fuerza puede diñarlo, romperlo o averiarlo, no se responden por productos rotos o tubos doblados.",CO-11088,Organizador de Zapatos 10 niveles,37,"La mejor manera de tener tus zapatos organizados y poder hallarlos fácil y rápidamente es tener el Organizador de Zapatos Amazing Shoe Rack que te ayudará siempre a mantener de forma organizada tus zapatos, y elegir rápidamente el que necesitas en cuestión de segundos. ﻿Elegante, versátil, práctico y fácil de armar. Este organizador de Zapatos te permite tener en sus 10 estantes, tu colección de zapatos hasta 20 pares, de manera visible y organizada. . Podrás colocarlo en cualquier lugar de tu casa, ya que, gracias a sus increíbles acabados en metal y plástico blanco juega con todo. Es muy fácil y rápido de montar, está Fabricado con plástico y baldas de metal. Armado el zapatero tiene: Altura 140 cms, Ancho 45 Cms, Profundidad 15 cms. Es una estructura completa, por lo que no se puede dividir o fraccionar. Importante para mantener el producto, pegar las varillas para que quede fijo.",74457,TECNOMANIA,Organizadores,"https://elenas-media.s3.amazonaws.com/11088/5748fa4d80ebfb219267e7cdbcc27d49.jpg,https://elenas-media.s3.amazonaws.com/11088/3012d4129d52b9283ed4761413a800ac.jpg,https://elenas-media.s3.amazonaws.com/11088/406835ed27df5fbef4e026ffb438fbb6.jpg,https://elenas-media.s3.amazonaws.com/11088/ac748c333de9d41c23c8638f7cd55b48.jpg,https://elenas-media.s3.amazonaws.com/11088/2e502fac8e6346fcd76abf28fe488dba.jpg,https://elenas-media.s3.amazonaws.com/11088/15d93b8bbcc5e62213f4e81c31816e11.jpg,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/11088/5748fa4d80ebfb219267e7cdbcc27d49.jpg,https://elenas-media.s3.amazonaws.com/11088/3012d4129d52b9283ed4761413a800ac.jpg,https://elenas-media.s3.amazonaws.com/11088/406835ed27df5fbef4e026ffb438fbb6.jpg,https://elenas-media.s3.amazonaws.com/11088/ac748c333de9d41c23c8638f7cd55b48.jpg,https://elenas-media.s3.amazonaws.com/11088/2e502fac8e6346fcd76abf28fe488dba.jpg,https://elenas-media.s3.amazonaws.com/11088/15d93b8bbcc5e62213f4e81c31816e11.jpg,,,,,,,,,,,,,,,,,
10069133,"Panel de elegante diseño
Doble Din
Pantalla Táctil de 7 pulgadas
Bluetooth
Pantalla a color
Control de volumen Y CONTROL DE CABRILLA ES DECIR 2 CONTROLES,MARCO BASE METALICA CAJA MANUAL Y PACHAS
Entrada y salida audio
Reproduce videos, películas, música
Soporta disco duro externo
Soporta cámara de reversa
mirrorlink hasta android 9
soportamirrorlinkiphone6,7y8
Sirve como manos libres
Función reloj
facil instalacion (Debe hacerlo una persona con conocimiento)
video salida unidireccional, Control ecualizador manual y preestablecido
Lector de memoria micro sd, memoria usb
Control remoto
Radio fm stereo digital con búsqueda y reserva automática",CO-10069133,Radio Carro Bluetooth + Camara Usb Sd Pantalla 7 Hd Mod 2020,18,"PUEDES MANIPULAR FUNCIONES DE TU CELULAR DESDE EL RADIO
--RECIBE MARCO TOTALMENTE GRATIS PARA QUE NO TE QUEDE ESPACIOS EN LA INSTALACION
--RECIBE BASES METALICAS PARA FIJAR TU RADIO GRATIS,MARCO Y DOS CONTROLES CUADRADO Y DE MANDO AL TIMON TOTALMENTE GRATIS
--ENTREGA INMEDIATA!!!!...
ACCESORAMOS GRATIS PARA TU VEHICULO SOMOS ESPECIALIZADOS EN CAR AUDIO
\*\*\*\*\*\*\*GRAN PROMOCION\*\*\*\*\*\*\* ULTIMAS UNIDADES\*\*\*\*\* APROVECHA ESTA PRECIO POR TIEMPO LIMITADO ACCESORIOS QUE SE VEN EN LA FOTO +ENVIO GRATIS!!!


--ESTE RADIO TRAE CONVERTIDOR TIPO ANDROID (HASTA ANDROID9) PRESTA ATENCION CONECTAS TU CELULAR Y TODO LO QUE VEAS EN TU CELULAR LO PUEDES VER EN EL RADIO YPOR MEDIO DEL CABLE USB ESCUCHAR APLICACION UBER NETFLIX FACEBOOK WHATSSAP . YOUTUBE ENTRE OTRAS PODRAS DISFRUTAR SIN NINGUN PROBLEMA SIEMPRE Y CUANDO ESTEN INSTALADAS EN TU TELEFONO",245951.58,MAGNUX,Accesorios para vehiculos,"https://elenas-media.s3.amazonaws.com/10069133/5.jpg,https://elenas-media.s3.amazonaws.com/10069133/6.jpg,https://elenas-media.s3.amazonaws.com/10069133/7.jpg,https://elenas-media.s3.amazonaws.com/10069133/8.jpg,https://elenas-media.s3.amazonaws.com/10069133/9.jpg,https://elenas-media.s3.amazonaws.com/10069133/10.jpg,https://elenas-media.s3.amazonaws.com/10069133/11.jpg,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10069133/5.jpg,https://elenas-media.s3.amazonaws.com/10069133/6.jpg,https://elenas-media.s3.amazonaws.com/10069133/7.jpg,https://elenas-media.s3.amazonaws.com/10069133/8.jpg,https://elenas-media.s3.amazonaws.com/10069133/9.jpg,https://elenas-media.s3.amazonaws.com/10069133/10.jpg,https://elenas-media.s3.amazonaws.com/10069133/11.jpg,,,,,,,,,,,,,,,,
10048362,"​

- textura y diseño moderno.
- Ahorra espacio, tres compartimientos para rollos y/o especias.
- Fácil de colgar y descolgar de la pared.
- Resistente a la humedad , fácil de limpiar.
- Peso :0.7kg
- Ancho :9 cm
- Alto:36,2 cm
- Largo:28,3 cm
- Ancho 33cm
- Alto 87,5cm
- Largo 39 cm

​",CO-10048362,Cajonero x5 Gavetas Mocca Rimax,19,"Cajonero con apariencia Rattán con 5 gavetas, tres de ellas con capacidad de 12 Litros y las dos superiores con capacidad de 6 Litros. Las canastas se pueden retirar completamente y mover fácilmente gracias a las manijas en sus dos extremos. Completamente plástico y con rodachinas que permiten mover lo con facilidad. ¡Apariencia renovada y colores para los hogares de hoy!

​",104487.95,RIMAX,Muebles para el hogar,"https://elenas-media.s3.amazonaws.com/10048362/Diapositiva1.JPG,https://elenas-media.s3.amazonaws.com/10048362/Diapositiva2.JPG,https://elenas-media.s3.amazonaws.com/10048362/Diapositiva3.JPG,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10048362/Diapositiva1.JPG,https://elenas-media.s3.amazonaws.com/10048362/Diapositiva2.JPG,https://elenas-media.s3.amazonaws.com/10048362/Diapositiva3.JPG,,,,,,,,,,,,,,,,,,,,
10055530,"Armable y apilable hacia arriba. Viene por secciones para armar.


Capacidad: 30 pares Zapatos (depende del tamaño de los zapatos. Botas y zapatos grandes pueden caber muchos menos)


Tubos Metálicos


Estructura de Plástico reforzado extra resistente. Parales horizontales metalicos


Peso: 1 Kg",CO-10055530,Zapatero Desarmable 10nivele Organizador Zapatos,30,"Cómoda e ingenioso zapatero para organizar hasta 30 pares de zapatos(\*). La Zapatera es compacta, con tubos horizontales metálicos para mejorar la resistencia y estructura en plastico que le da versatilidad en su diseño, ya que puedes agregar o quitar divisiones segun sean los diseños de tus zapatos. Es fácil instalar y se adapta perfectamente a cualquier espacio por reducido que sea. Los niveles con los que dispone la Zapatera, le brindan el espacio que necesita para organizar sus zapatos de manera práctica y sencilla. Olvídese de tener los zapatos de sus hijos tirados bajo la cama o extraviados en el closet, ahora téngalos bien organizados.",50000,ventas margarita,Organizadores,"https://elenas-media.s3.amazonaws.com/10055530/zapatero3.JPG,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10055530/zapatero3.JPG,,,,,,,,,,,,,,,,,,,,,,
10049932,"Rueda abdominal en plastico compacto, disponible en color, lila, azul, negra, verde, roja,fucsia y amarilla 

tapete para las rodillas.

Par de Tobilleras de 5 libras cada una, se puede graduar el peso ( se sacan las bolsas del peso), con cremalleras reforzadas, rellenas en granito de poliester, no en arena ( en caso de mojarse no se dañan) disponible en color
 (color azul, verde militar nacional y americamo, fucsia,  negras y moradas)

lazo siliconado de 260 cm, en color negro, verde, fucsia, morado, naranjado, amarillo.
 Banda elastica, se trata de enviar en color que combine con el resto del kit ( de acuerdo a la disponibilidad)",CO-10049932,"Rueda abdominal, lazo siliconado, par de tobilleras, tapete para las rodillas y banda elastica",38,"Rueda abdominal en plastico compacto, disponible en color, lila, azul, negra, verde, roja,fucsia y amarilla 

tapete para las rodillas.

Par de Tobilleras de 5 libras cada una, se puede graduar el peso ( se sacan las bolsas del peso), con cremalleras reforzadas, rellenas en granito de poliester, no en arena ( en caso de mojarse no se dañan) disponible en color
 (color azul, verde militar nacional y americamo, fucsia,  negras y moradas)

lazo siliconado de 260 cm, en color negro, verde, fucsia, morado, naranjado, amarillo.

Banda elastica, se trata de enviar en color que combine con el resto del kit ( de acuerdo a la disponibilidad)",69900,Powers Fitness,Ejercicio y fitness,"https://elenas-media.s3.amazonaws.com/10049932/tiny-636-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-681-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-815-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-894-2021-05-20-21-50-30.jpg,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10049932/tiny-636-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-681-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-815-2021-05-20-21-50-30.jpg,https://elenas-media.s3.amazonaws.com/10049932/tiny-894-2021-05-20-21-50-30.jpg,,,,,,,,,,,,,,,,,,,
